go_id	go_desc
 0019911	 structural constituent of myelin sheath 
 0008810	 cellulase activity 
 0042330	 taxis 
 0008837	 diaminopimelate epimerase activity 
 0042823	 pyridoxal phosphate biosynthetic process 
 0008531	 riboflavin kinase activity 
 0033643	 host cell part 
 0005521	 lamin binding 
 0043066	 negative regulation of apoptotic process 
 0008479	 queuine tRNA-ribosyltransferase activity 
 0006400	 tRNA modification 
 0008616	 queuosine biosynthetic process 
 0042549	 photosystem II stabilization 
 0009654	 oxygen evolving complex 
 0003871	 5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity 
 0009086	 methionine biosynthetic process 
 0005213	 structural constituent of chorion 
 0007304	 chorion-containing eggshell formation 
 0042600	 chorion 
 0032259	 methylation 
 0004514	 nicotinate-nucleotide diphosphorylase carboxylating activity 
 0009435	 NAD biosynthetic process 
 0004064	 arylesterase activity 
 0005337	 nucleoside transmembrane transporter activity 
 0004620	 phospholipase activity 
 0009395	 phospholipid catabolic process 
 0004161	 dimethylallyltranstransferase activity 
 0004781	 sulfate adenylyltransferase ATP activity 
 0006606	 protein import into nucleus 
 0003997	 acyl-CoA oxidase activity 
 0006635	 fatty acid beta-oxidation 
 0005777	 peroxisome 
 0008508	 bile acidsodium symporter activity 
 0003856	 3-dehydroquinate synthase activity 
 0008378	 galactosyltransferase activity 
 0006323	 DNA packaging 
 0004806	 triglyceride lipase activity 
 0005542	 folic acid binding 
 0008518	 reduced folate carrier activity 
 0004527	 exonuclease activity 
 0005415	 nucleosidesodium symporter activity 
 0009916	 alternative oxidase activity 
 0007585	 respiratory gaseous exchange 
 0009249	 protein lipoylation 
 0042158	 lipoprotein biosynthetic process 
 0000030	 mannosyltransferase activity 
 0017000	 antibiotic biosynthetic process 
 0003896	 DNA primase activity 
 0003937	 IMP cyclohydrolase activity 
 0004643	 phosphoribosylaminoimidazolecarboxamide formyltransferase activity 
 0006865	 amino acid transport 
 0030272	 5-formyltetrahydrofolate cyclo-ligase activity 
 0046417	 chorismate metabolic process 
 0008716	 D-alanine-D-alanine ligase activity 
 0004040	 amidase activity 
 0000012	 single strand break repair 
 0008657	 DNA topoisomerase ATP-hydrolyzing inhibitor activity 
 0006276	 plasmid maintenance 
 0051726	 regulation of cell cycle 
 0008792	 arginine decarboxylase activity 
 0006527	 arginine catabolic process 
 0017183	 peptidyl-diphthamide biosynthetic process from peptidyl-histidine 
 0006379	 mRNA cleavage 
 0000172	 ribonuclease MRP complex 
 0030677	 ribonuclease P complex 
 0008703	 5-amino-6-5-phosphoribosylaminouracil reductase activity 
 0046917	 triphosphoribosyl-dephospho-CoA synthase activity 
 0006388	 tRNA splicing, via endonucleolytic cleavage and ligation 
 0009236	 cobalamin biosynthetic process 
 0000041	 transition metal ion transport 
 0006269	 DNA replication, synthesis of RNA primer 
 0042256	 mature ribosome assembly 
 0006730	 one-carbon metabolic process 
 0008612	 peptidyl-lysine modification to hypusine 
 0006928	 cellular component movement 
 0016272	 prefoldin complex 
 0004824	 lysine-tRNA ligase activity 
 0006430	 lysyl-tRNA aminoacylation 
 0008312	 7S RNA binding 
 0048500	 signal recognition particle 
 0000271	 polysaccharide biosynthetic process 
 0006742	 NADP catabolic process 
 0019363	 pyridine nucleotide biosynthetic process 
 0004358	 glutamate N-acetyltransferase activity 
 0009228	 thiamine biosynthetic process 
 0008081	 phosphoric diester hydrolase activity 
 0000213	 tRNA-intron endonuclease activity 
 0006744	 ubiquinone biosynthetic process 
 0005886	 plasma membrane 
 0034220	 ion transmembrane transport 
 0008901	 ferredoxin hydrogenase activity 
 0015948	 methanogenesis 
 0008175	 tRNA methyltransferase activity 
 0002128	 tRNA nucleoside ribose methylation 
 0004809	 tRNA guanine-N2--methyltransferase activity 
 0006915	 apoptotic process 
 0016798	 hydrolase activity, acting on glycosyl bonds 
 0005137	 interleukin-5 receptor binding 
 0042381	 hemolymph coagulation 
 0032934	 sterol binding 
 0015105	 arsenite transmembrane transporter activity 
 0015700	 arsenite transport 
 0005788	 endoplasmic reticulum lumen 
 0005743	 mitochondrial inner membrane 
 0005751	 mitochondrial respiratory chain complex IV 
 0050830	 defense response to Gram-positive bacterium 
 0004348	 glucosylceramidase activity 
 0006665	 sphingolipid metabolic process 
 0007040	 lysosome organization 
 0005764	 lysosome 
 0004336	 galactosylceramidase activity 
 0006683	 galactosylceramide catabolic process 
 0005135	 interleukin-3 receptor binding 
 0005249	 voltage-gated potassium channel activity 
 0005516	 calmodulin binding 
 0005742	 mitochondrial outer membrane translocase complex 
 0006940	 regulation of smooth muscle contraction 
 0007631	 feeding behavior 
 0004520	 endodeoxyribonuclease activity 
 0004932	 mating-type factor pheromone receptor activity 
 0007269	 neurotransmitter secretion 
 0008021	 synaptic vesicle 
 0008217	 regulation of blood pressure 
 0042312	 regulation of vasodilation 
 0007342	 fusion of sperm to egg plasma membrane 
 0009007	 site-specific DNA-methyltransferase adenine-specific activity 
 0032775	 DNA methylation on adenine 
 0051381	 histamine binding 
 0070026	 nitric oxide binding 
 0030193	 regulation of blood coagulation 
 0008474	 palmitoyl-protein hydrolase activity 
 0004820	 glycine-tRNA ligase activity 
 0006426	 glycyl-tRNA aminoacylation 
 0051205	 protein insertion into membrane 
 0008242	 omega peptidase activity 
 0004857	 enzyme inhibitor activity 
 0008073	 ornithine decarboxylase inhibitor activity 
 0009427	 bacterial-type flagellum basal body, distal rod, L ring 
 0004579	 dolichyl-diphosphooligosaccharide-protein glycotransferase activity 
 0008250	 oligosaccharyltransferase complex 
 0004417	 hydroxyethylthiazole kinase activity 
 0004115	 3,5'-cyclic-AMP phosphodiesterase activity 
 0006198	 cAMP catabolic process 
 0005094	 Rho GDP-dissociation inhibitor activity 
 0004888	 transmembrane signaling receptor activity 
 0007606	 sensory perception of chemical stimulus 
 0009428	 bacterial-type flagellum basal body, distal rod, P ring 
 0022415	 viral reproductive process 
 0009056	 catabolic process 
 0015205	 nucleobase transmembrane transporter activity 
 0015851	 nucleobase transport 
 0008641	 small protein activating enzyme activity 
 0003712	 transcription cofactor activity 
 0004402	 histone acetyltransferase activity 
 0004000	 adenosine deaminase activity 
 0070403	 NAD+ binding 
 0004150	 dihydroneopterin aldolase activity 
 0006760	 folic acid-containing compound metabolic process 
 0004665	 prephenate dehydrogenase NADP+ activity 
 0008977	 prephenate dehydrogenase activity 
 0006571	 tyrosine biosynthetic process 
 0009425	 bacterial-type flagellum basal body 
 0004883	 glucocorticoid receptor activity 
 0005496	 steroid binding 
 0042921	 glucocorticoid receptor signaling pathway 
 0043402	 glucocorticoid mediated signaling pathway 
 0016985	 mannan endo-1,4-beta-mannosidase activity 
 0006080	 substituted mannan metabolic process 
 0009790	 embryo development 
 0030284	 estrogen receptor activity 
 0004882	 androgen receptor activity 
 0030521	 androgen receptor signaling pathway 
 0005158	 insulin receptor binding 
 0008201	 heparin binding 
 0042393	 histone binding 
 0006367	 transcription initiation from RNA polymerase II promoter 
 0005673	 transcription factor TFIIE complex 
 0007050	 cell cycle arrest 
 0030695	 GTPase regulator activity 
 0004176	 ATP-dependent peptidase activity 
 0005057	 receptor signaling protein activity 
 0008603	 cAMP-dependent protein kinase regulator activity 
 0007217	 tachykinin receptor signaling pathway 
 0007268	 synaptic transmission 
 0018822	 nitrile hydratase activity 
 0019865	 immunoglobulin binding 
 0003688	 DNA replication origin binding 
 0004489	 methylenetetrahydrofolate reductase NADPH activity 
 0004127	 cytidylate kinase activity 
 0003713	 transcription coactivator activity 
 0008750	 NADP+ transhydrogenase (AB-specific) activity 
 0004861	 cyclin-dependent protein kinase inhibitor activity 
 0050524	 coenzyme-B sulfoethylthiotransferase activity 
 0004180	 carboxypeptidase activity 
 0003905	 alkylbase DNA N-glycosylase activity 
 0008537	 proteasome activator complex 
 0019836	 hemolysis by symbiont of host erythrocytes 
 0004068	 aspartate 1-decarboxylase activity 
 0006523	 alanine biosynthetic process 
 0006308	 DNA catabolic process 
 0003953	 NAD+ nucleosidase activity 
 0005672	 transcription factor TFIIA complex 
 0006366	 transcription from RNA polymerase II promoter 
 0005674	 transcription factor TFIIF complex 
 0006122	 mitochondrial electron transport, ubiquinol to cytochrome c 
 0005750	 mitochondrial respiratory chain complex III 
 0008939	 nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase activity 
 0043752	 adenosylcobinamide kinase activity 
 0051188	 cofactor biosynthetic process 
 0016836	 hydro-lyase activity 
 0050215	 propanediol dehydratase activity 
 0018759	 methenyltetrahydromethanopterin cyclohydrolase activity 
 0030942	 endoplasmic reticulum signal peptide binding 
 0005786	 signal recognition particle, endoplasmic reticulum targeting 
 0003726	 double-stranded RNA adenosine deaminase activity 
 0046729	 viral procapsid 
 0006106	 fumarate metabolic process 
 0004022	 alcohol dehydrogenase NAD activity 
 0015946	 methanol oxidation 
 0017137	 Rab GTPase binding 
 0005667	 transcription factor complex 
 0046527	 glucosyltransferase activity 
 0009250	 glucan biosynthetic process 
 0004398	 histidine decarboxylase activity 
 0006547	 histidine metabolic process 
 0005759	 mitochondrial matrix 
 0043027	 cysteine-type endopeptidase inhibitor activity involved in apoptotic process 
 0016158	 3-phytase activity 
 0006274	 DNA replication termination 
 0042279	 nitrite reductase cytochrome, ammonia-forming activity 
 0042597	 periplasmic space 
 0004375	 glycine dehydrogenase decarboxylating activity 
 0008761	 UDP-N-acetylglucosamine 2-epimerase activity 
 0006047	 UDP-N-acetylglucosamine metabolic process 
 0008610	 lipid biosynthetic process 
 0032968	 positive regulation of transcription elongation from RNA polymerase II promoter 
 0003843	 1,3-beta-D-glucan synthase activity 
 0006075	 1-3-beta-D-glucan biosynthetic process 
 0000148	 1,3-beta-D-glucan synthase complex 
 0006493	 protein O-linked glycosylation 
 0070526	 threonylcarbamoyladenosine biosynthetic process 
 0016755	 transferase activity, transferring amino-acyl groups 
 0008176	 tRNA guanine-N7--methyltransferase activity 
 0005149	 interleukin-1 receptor binding 
 0006954	 inflammatory response 
 0019288	 isopentenyl diphosphate biosynthetic process, mevalonate-independent pathway 
 0004828	 serine-tRNA ligase activity 
 0006434	 seryl-tRNA aminoacylation 
 0005173	 stem cell factor receptor binding 
 0042624	 ATPase activity, uncoupled 
 0018142	 protein-DNA covalent cross-linking 
 0015097	 mercury ion transmembrane transporter activity 
 0015694	 mercury ion transport 
 0015109	 chromate transmembrane transporter activity 
 0015703	 chromate transport 
 0015093	 ferrous iron transmembrane transporter activity 
 0015684	 ferrous iron transport 
 0005200	 structural constituent of cytoskeleton 
 0005882	 intermediate filament 
 0009538	 photosystem I reaction center 
 0030076	 light-harvesting complex 
 0016872	 intramolecular lyase activity 
 0050053	 levansucrase activity 
 0009758	 carbohydrate utilization 
 0019060	 intracellular transport of viral proteins in host cell 
 0008987	 quinolinate synthetase A activity 
 0004134	 4-alpha-glucanotransferase activity 
 0015128	 gluconate transmembrane transporter activity 
 0035429	 gluconate transmembrane transport 
 0004565	 beta-galactosidase activity 
 0009341	 beta-galactosidase complex 
 0008374	 O-acyltransferase activity 
 0019083	 viral transcription 
 0008158	 hedgehog receptor activity 
 0009296	 flagellum assembly 
 0009877	 nodulation 
 0005829	 cytosol 
 0009294	 DNA mediated transformation 
 0044238	 primary metabolic process 
 0008375	 acetylglucosaminyltransferase activity 
 0015628	 protein secretion by the type II secretion system 
 0015627	 type II protein secretion system complex 
 0050797	 thymidylate synthase FAD activity 
 0007276	 gamete generation 
 0004576	 oligosaccharyl transferase activity 
 0046353	 aminoglycoside 3-N-acetyltransferase activity 
 0046677	 response to antibiotic 
 0009512	 cytochrome b6f complex 
 0009291	 unidirectional conjugation 
 0008685	 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity 
 0016114	 terpenoid biosynthetic process 
 0003864	 3-methyl-2-oxobutanoate hydroxymethyltransferase activity 
 0015940	 pantothenate biosynthetic process 
 0006084	 acetyl-CoA metabolic process 
 0019385	 methanogenesis, from acetate 
 0015087	 cobalt ion transmembrane transporter activity 
 0006824	 cobalt ion transport 
 0009267	 cellular response to starvation 
 0051262	 protein tetramerization 
 0008677	 2-dehydropantoate 2-reductase activity 
 0009439	 cyanate metabolic process 
 0015159	 polysaccharide transmembrane transporter activity 
 0015774	 polysaccharide transport 
 0004592	 pantoate-beta-alanine ligase activity 
 0016993	 precorrin-8X methylmutase activity 
 0016994	 precorrin-6A reductase activity 
 0008817	 cobIyrinic acid a,c-diamide adenosyltransferase activity 
 0008898	 homocysteine S-methyltransferase activity 
 0019478	 D-amino acid catabolic process 
 0004789	 thiamine-phosphate diphosphorylase activity 
 0008887	 glycerate kinase activity 
 0031388	 organic acid phosphorylation 
 0006109	 regulation of carbohydrate metabolic process 
 0006402	 mRNA catabolic process 
 0008855	 exodeoxyribonuclease VII activity 
 0004852	 uroporphyrinogen-III synthase activity 
 0009029	 tetraacyldisaccharide 4-kinase activity 
 0009245	 lipid A biosynthetic process 
 0008705	 methionine synthase activity 
 0009318	 exodeoxyribonuclease VII complex 
 0008733	 L-arabinose isomerase activity 
 0008715	 CDP-diacylglycerol diphosphatase activity 
 0008880	 glucuronate isomerase activity 
 0006064	 glucuronate catabolic process 
 0030163	 protein catabolic process 
 0019861	 flagellum 
 0051920	 peroxiredoxin activity 
 0006784	 heme a biosynthetic process 
